num_cands,num_voters,pm,vm,size_mult_winners
20,"(100, 101)",IC,GETCHA,20
20,"(100, 101)",IC,Uncovered Set,5
20,"(100, 101)",IC,Copeland,2
20,"(100, 101)",IC,GETCHA,20
20,"(100, 101)",IC,Uncovered Set,3
20,"(100, 101)",IC,Split Cycle,4
20,"(100, 101)",IC,Beat Path,3
20,"(100, 101)",IC,GETCHA,20
20,"(100, 101)",IC,Uncovered Set,7
20,"(100, 101)",IC,GETCHA,19
20,"(100, 101)",IC,Uncovered Set,4
20,"(100, 101)",IC,Split Cycle,3
20,"(100, 101)",IC,Beat Path,3
20,"(100, 101)",IC,Copeland,2
20,"(100, 101)",IC,GETCHA,19
20,"(100, 101)",IC,Uncovered Set,3
20,"(100, 101)",IC,GETCHA,19
20,"(100, 101)",IC,Uncovered Set,4
20,"(100, 101)",IC,Copeland,2
20,"(100, 101)",IC,GETCHA,20
20,"(100, 101)",IC,Uncovered Set,5
20,"(100, 101)",IC,Copeland,2
20,"(100, 101)",IC,GETCHA,19
20,"(100, 101)",IC,Uncovered Set,11
20,"(100, 101)",IC,Split Cycle,2
20,"(100, 101)",IC,GETCHA,17
20,"(100, 101)",IC,Uncovered Set,4
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,19
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,6
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,2
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,19
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,6
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,2
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Beat Path,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,19
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,6
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,10
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Beat Path,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,19
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,6
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,10
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Beat Path,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,19
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,7
20,"(500, 501)",IC,Split Cycle,2
20,"(500, 501)",IC,Copeland,2
20,"(500, 501)",IC,GETCHA,20
20,"(500, 501)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,Split Cycle,3
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,11
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,18
20,"(1000, 1001)",IC,Uncovered Set,2
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,19
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,7
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,3
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,18
20,"(1000, 1001)",IC,Uncovered Set,2
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,Split Cycle,3
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,11
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,19
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,3
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,7
20,"(1000, 1001)",IC,Split Cycle,3
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,11
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,18
20,"(1000, 1001)",IC,Uncovered Set,2
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,19
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,3
20,"(1000, 1001)",IC,Split Cycle,3
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,11
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,18
20,"(1000, 1001)",IC,Uncovered Set,5
20,"(1000, 1001)",IC,GETCHA,19
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,3
20,"(1000, 1001)",IC,GETCHA,19
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,18
20,"(1000, 1001)",IC,Uncovered Set,5
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,Split Cycle,3
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,11
20,"(1000, 1001)",IC,Split Cycle,2
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(1000, 1001)",IC,GETCHA,20
20,"(1000, 1001)",IC,Uncovered Set,3
20,"(1000, 1001)",IC,GETCHA,19
20,"(1000, 1001)",IC,Uncovered Set,6
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,4
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,2
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,8
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,8
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,GETCHA,19
20,"(5000, 5001)",IC,Uncovered Set,12
20,"(5000, 5001)",IC,Split Cycle,3
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,11
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,GETCHA,19
20,"(5000, 5001)",IC,Uncovered Set,7
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,4
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,8
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,2
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,GETCHA,19
20,"(5000, 5001)",IC,Uncovered Set,12
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,8
20,"(5000, 5001)",IC,Split Cycle,3
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,11
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,GETCHA,19
20,"(5000, 5001)",IC,Uncovered Set,7
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,4
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,8
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,8
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,2
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,GETCHA,19
20,"(5000, 5001)",IC,Uncovered Set,11
20,"(5000, 5001)",IC,Split Cycle,3
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,11
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,GETCHA,19
20,"(5000, 5001)",IC,Uncovered Set,7
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,3
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,8
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,8
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,3
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,GETCHA,19
20,"(5000, 5001)",IC,Uncovered Set,7
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,8
20,"(5000, 5001)",IC,Split Cycle,3
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,11
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,8
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,GETCHA,19
20,"(5000, 5001)",IC,Uncovered Set,11
20,"(5000, 5001)",IC,Split Cycle,2
20,"(5000, 5001)",IC,GETCHA,19
20,"(5000, 5001)",IC,Uncovered Set,7
20,"(5000, 5001)",IC,Copeland,2
20,"(5000, 5001)",IC,GETCHA,20
20,"(5000, 5001)",IC,Uncovered Set,3
30,"(4, 5)",IC,Split Cycle,6
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,6
30,"(4, 5)",IC,Split Cycle,5
30,"(4, 5)",IC,Beat Path,5
30,"(4, 5)",IC,Copeland,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,7
30,"(4, 5)",IC,Split Cycle,3
30,"(4, 5)",IC,Beat Path,3
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,3
30,"(4, 5)",IC,Split Cycle,2
30,"(4, 5)",IC,Beat Path,2
30,"(4, 5)",IC,Copeland,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,2
30,"(4, 5)",IC,Split Cycle,20
30,"(4, 5)",IC,Beat Path,20
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,11
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,3
30,"(4, 5)",IC,Split Cycle,2
30,"(4, 5)",IC,Beat Path,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,2
30,"(4, 5)",IC,Split Cycle,6
30,"(4, 5)",IC,Beat Path,3
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,7
30,"(4, 5)",IC,Split Cycle,3
30,"(4, 5)",IC,Beat Path,3
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,3
30,"(4, 5)",IC,Split Cycle,6
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,6
30,"(4, 5)",IC,Split Cycle,2
30,"(4, 5)",IC,Beat Path,2
30,"(4, 5)",IC,Copeland,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,2
30,"(4, 5)",IC,Split Cycle,5
30,"(4, 5)",IC,Beat Path,5
30,"(4, 5)",IC,Copeland,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,7
30,"(4, 5)",IC,Split Cycle,20
30,"(4, 5)",IC,Beat Path,20
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,11
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,3
30,"(4, 5)",IC,Split Cycle,2
30,"(4, 5)",IC,Beat Path,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,2
30,"(4, 5)",IC,Split Cycle,3
30,"(4, 5)",IC,Beat Path,3
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,3
30,"(4, 5)",IC,Split Cycle,5
30,"(4, 5)",IC,Beat Path,5
30,"(4, 5)",IC,Copeland,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,7
30,"(4, 5)",IC,Split Cycle,6
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,6
30,"(4, 5)",IC,Split Cycle,20
30,"(4, 5)",IC,Beat Path,20
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,11
30,"(4, 5)",IC,Split Cycle,6
30,"(4, 5)",IC,Beat Path,3
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,7
30,"(4, 5)",IC,Split Cycle,2
30,"(4, 5)",IC,Beat Path,2
30,"(4, 5)",IC,Copeland,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,2
30,"(4, 5)",IC,Split Cycle,9
30,"(4, 5)",IC,Beat Path,9
30,"(4, 5)",IC,Copeland,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,5
30,"(4, 5)",IC,Split Cycle,7
30,"(4, 5)",IC,Beat Path,7
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,8
30,"(4, 5)",IC,Split Cycle,5
30,"(4, 5)",IC,Beat Path,5
30,"(4, 5)",IC,GETCHA,29
30,"(4, 5)",IC,Uncovered Set,9
30,"(4, 5)",IC,Split Cycle,5
30,"(4, 5)",IC,Beat Path,5
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,9
30,"(4, 5)",IC,Split Cycle,6
30,"(4, 5)",IC,Beat Path,6
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,11
30,"(4, 5)",IC,Split Cycle,6
30,"(4, 5)",IC,Beat Path,6
30,"(4, 5)",IC,Copeland,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,14
30,"(4, 5)",IC,Split Cycle,9
30,"(4, 5)",IC,Beat Path,9
30,"(4, 5)",IC,Copeland,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,5
30,"(4, 5)",IC,Split Cycle,7
30,"(4, 5)",IC,Beat Path,7
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,8
30,"(4, 5)",IC,Split Cycle,5
30,"(4, 5)",IC,Beat Path,5
30,"(4, 5)",IC,GETCHA,29
30,"(4, 5)",IC,Uncovered Set,9
30,"(4, 5)",IC,Split Cycle,5
30,"(4, 5)",IC,Beat Path,5
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,9
30,"(4, 5)",IC,Split Cycle,6
30,"(4, 5)",IC,Beat Path,6
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,11
30,"(4, 5)",IC,Split Cycle,7
30,"(4, 5)",IC,Beat Path,7
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,8
30,"(4, 5)",IC,Split Cycle,5
30,"(4, 5)",IC,Beat Path,5
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,9
30,"(4, 5)",IC,Split Cycle,5
30,"(4, 5)",IC,Beat Path,5
30,"(4, 5)",IC,GETCHA,29
30,"(4, 5)",IC,Uncovered Set,9
30,"(4, 5)",IC,Split Cycle,6
30,"(4, 5)",IC,Beat Path,6
30,"(4, 5)",IC,Copeland,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,14
30,"(4, 5)",IC,Split Cycle,9
30,"(4, 5)",IC,Beat Path,9
30,"(4, 5)",IC,Copeland,2
30,"(4, 5)",IC,GETCHA,30
30,"(4, 5)",IC,Uncovered Set,5
30,"(10, 11)",IC,Split Cycle,5
30,"(10, 11)",IC,Beat Path,5
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,6
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,GETCHA,29
30,"(10, 11)",IC,Uncovered Set,2
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,3
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,29
30,"(10, 11)",IC,Uncovered Set,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,3
30,"(10, 11)",IC,Split Cycle,4
30,"(10, 11)",IC,Beat Path,4
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,7
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,2
30,"(10, 11)",IC,Split Cycle,8
30,"(10, 11)",IC,Beat Path,8
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,7
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,GETCHA,29
30,"(10, 11)",IC,Uncovered Set,2
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,3
30,"(10, 11)",IC,Split Cycle,5
30,"(10, 11)",IC,Beat Path,5
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,6
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,29
30,"(10, 11)",IC,Uncovered Set,2
30,"(10, 11)",IC,Split Cycle,4
30,"(10, 11)",IC,Beat Path,4
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,7
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,3
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,GETCHA,29
30,"(10, 11)",IC,Uncovered Set,2
30,"(10, 11)",IC,Split Cycle,8
30,"(10, 11)",IC,Beat Path,8
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,7
30,"(10, 11)",IC,Split Cycle,5
30,"(10, 11)",IC,Beat Path,5
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,6
30,"(10, 11)",IC,Split Cycle,4
30,"(10, 11)",IC,Beat Path,4
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,7
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,3
30,"(10, 11)",IC,Split Cycle,5
30,"(10, 11)",IC,Beat Path,3
30,"(10, 11)",IC,GETCHA,29
30,"(10, 11)",IC,Uncovered Set,8
30,"(10, 11)",IC,Split Cycle,3
30,"(10, 11)",IC,Beat Path,3
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,3
30,"(10, 11)",IC,Split Cycle,3
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,16
30,"(10, 11)",IC,Split Cycle,5
30,"(10, 11)",IC,Beat Path,3
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,8
30,"(10, 11)",IC,Split Cycle,5
30,"(10, 11)",IC,Copeland,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,8
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,3
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,7
30,"(10, 11)",IC,Split Cycle,5
30,"(10, 11)",IC,Beat Path,3
30,"(10, 11)",IC,GETCHA,29
30,"(10, 11)",IC,Uncovered Set,8
30,"(10, 11)",IC,Split Cycle,3
30,"(10, 11)",IC,Beat Path,3
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,3
30,"(10, 11)",IC,Split Cycle,5
30,"(10, 11)",IC,Copeland,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,8
30,"(10, 11)",IC,Split Cycle,5
30,"(10, 11)",IC,Beat Path,3
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,8
30,"(10, 11)",IC,Split Cycle,3
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,16
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,3
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,7
30,"(10, 11)",IC,Split Cycle,5
30,"(10, 11)",IC,Beat Path,3
30,"(10, 11)",IC,GETCHA,29
30,"(10, 11)",IC,Uncovered Set,8
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,3
30,"(10, 11)",IC,Split Cycle,3
30,"(10, 11)",IC,Beat Path,3
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,3
30,"(10, 11)",IC,Split Cycle,2
30,"(10, 11)",IC,Beat Path,2
30,"(10, 11)",IC,GETCHA,30
30,"(10, 11)",IC,Uncovered Set,7
30,"(20, 21)",IC,Split Cycle,2
30,"(20, 21)",IC,Beat Path,2
30,"(20, 21)",IC,GETCHA,30
30,"(20, 21)",IC,Uncovered Set,6
30,"(20, 21)",IC,Split Cycle,3
30,"(20, 21)",IC,GETCHA,30
30,"(20, 21)",IC,Uncovered Set,9
30,"(20, 21)",IC,Split Cycle,6
30,"(20, 21)",IC,Beat Path,3
30,"(20, 21)",IC,GETCHA,30
30,"(20, 21)",IC,Uncovered Set,10
30,"(20, 21)",IC,GETCHA,30
30,"(20, 21)",IC,Uncovered Set,2
30,"(20, 21)",IC,Split Cycle,3
30,"(20, 21)",IC,GETCHA,30
30,"(20, 21)",IC,Uncovered Set,3
30,"(20, 21)",IC,Split Cycle,2
30,"(20, 21)",IC,GETCHA,30
30,"(20, 21)",IC,Uncovered Set,3
30,"(20, 21)",IC,Split Cycle,3
30,"(20, 21)",IC,GETCHA,30
30,"(20, 21)",IC,Uncovered Set,3
30,"(20, 21)",IC,Split Cycle,4
30,"(20, 21)",IC,Beat Path,4
30,"(20, 21)",IC,GETCHA,30
30,"(20, 21)",IC,Uncovered Set,9
30,"(20, 21)",IC,GETCHA,30
30,"(20, 21)",IC,Uncovered Set,2
30,"(20, 21)",IC,Split Cycle,3
30,"(20, 21)",IC,GETCHA,30
30,"(20, 21)",IC,Uncovered Set,9
30,"(20, 21)",IC,Split Cycle,6
